chartId,stack,family,heroPosition,villainPosition,hand,appAction,sourceAction,sourceStatus,sourceFile,sourceReference,cellSource,matchYesNo,isHighRiskHand,changedYesNo,reason
15:MP_RFI,15,RFI,MP,NONE,JJ,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,TT,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,99,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,88,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,77,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,66,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,55,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,44,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,33,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,22,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,AKs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,AQs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,AJs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,ATs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A9s,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A8s,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A7s,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A6s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A5s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A4s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A3s,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A2s,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,AKo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,AQo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,AJo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,ATo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A9o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A8o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A7o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A6o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A5o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A4o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A3o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,A2o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,KQs,JAM,JAM,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,KJs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,KTs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,K9s,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,KQo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,KJo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,KTo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,QJs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,QTs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,Q9s,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,QJo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,QTo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,JTs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,J9s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,JTo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,T9s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,98s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,87s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,76s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,65s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:MP_RFI,15,RFI,MP,NONE,54s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key MP_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,AA,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,KK,JAM,JAM,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,QQ,JAM,JAM,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,JJ,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,TT,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,99,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,88,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,77,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,66,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,55,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,44,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,33,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,22,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,AKs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,AQs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,AJs,JAM,JAM,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,ATs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A9s,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A8s,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A7s,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A6s,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A5s,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A4s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A3s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A2s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,AKo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,AQo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,AJo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,ATo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A9o,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A8o,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A7o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A6o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A5o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A4o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A3o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,A2o,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,KQs,JAM,JAM,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,KJs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,KTs,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,K9s,FOLD,FOLD,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,KQo,JAM,JAM,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,KJo,JAM,JAM,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
15:HJ_RFI,15,RFI,HJ,NONE,KTo,RAISE,RAISE,source_backed,15bb-gto-charts.pdf,Imported from 15bb-gto-charts.pdf using chart key HJ_RFI.,imported,yes,true,no,Exact imported source cell matches the app matrix.
